loc_id,Bl3_id,Bl3_id_uniq
LOC118431931,TCTEX1D1,Tctex1d1
LOC118412474,TCTEX1D1,Tctex1d1-Loc118412474
LOC118416719,TCTEX1D1,Tctex1d1-Loc118416719
LOC118432120,TCTEX1D1,Tctex1d1-Loc118432120
LOC118432333,TCTEX1D1,Tctex1d1-Loc118432333
LOC118432386,TCTEX1D1,Tctex1d1-Loc118432386
LOC118427844,TCTEX1D2,Tctex1d2
LOC118419018,TCTN1,Tctn1
LOC118421891,TCTN2_MUC4,Tctn2-Muc4
LOC118403306,TDG,Tdg
LOC118419507,TDO2,Tdo2
LOC118427672,TDP1,Tdp1
LOC118407382,TDP2,Tdp2
LOC118413535,TDRD1,Tdrd1
LOC118417751,TDRD12,Tdrd12
LOC118419264,TDRD3,Tdrd3
LOC118420677,TDRD5,Tdrd5
LOC118409857,TDRD6,Tdrd6
LOC118404336,TDRD7,Tdrd7
LOC118432069,TDRD9,Tdrd9
LOC118411391,TDRD9,Tdrd9-Loc118411391
LOC118411119,TDRKH,Tdrkh
LOC118406663,TEAD1,Tead1
LOC118419818,TEC,Tec
LOC118428838,TECPR1,Tecpr1
LOC118410859,TECPR1_PTPRF,Tecpr1-Ptprf
LOC118413831,TECPR2,Tecpr2
LOC118414482,TECPR2_HGF_ZAN,Tecpr2-Hgf-Zan
LOC118423114,TECR,Tecr
LOC118431796,TECR,Tecr-Loc118431796
LOC118404904,TECTA,Tecta
LOC118428396,TEFM,Tefm
LOC118426410,TEKT1,Tekt1
LOC118432402,TEKT2,Tekt2
LOC118429176,TEKT3,Tekt3
LOC118429067,TEKT4,Tekt4
LOC118429344,TELO2,Telo2
LOC118413691,TEN1,Ten1
LOC118418843,TENM3,Tenm3
LOC118425504,TEP1,Tep1
LOC118409597,TEP1,Tep1-Loc118409597
LOC118410916,TEP1,Tep1-Loc118410916
LOC118411019,TEP1,Tep1-Loc118411019
LOC118415518,TEP1,Tep1-Loc118415518
LOC118432595,TEP1,Tep1-Loc118432595
LOC118411587,TEP1_NPFFR1,Tep1-Npffr1
LOC118417939,TEPP,Tepp
LOC118406346,TERB2,Terb2
LOC118407482,TERF2,Terf2
LOC118419458,TERF2IP,Terf2ip
LOC118432135,TERT,Tert
LOC118432473,TESK2,Tesk2
LOC118411024,TET3,Tet3
LOC118424940,TEX10,Tex10
LOC118422464,TEX11,Tex11
LOC118412139,TEX15,Tex15
LOC118411248,TEX15,Tex15-Loc118411248
LOC118412121,TEX15,Tex15-Loc118412121
LOC118416698,TEX15,Tex15-Loc118416698
LOC118419772,TEX26,Tex26
LOC118414833,TEX261,Tex261
LOC118415552,TEX264,Tex264
LOC118424456,TEX30,Tex30
LOC118428617,TEX33,Tex33
LOC118413517,TEX36,Tex36
LOC118419436,TEX43,Tex43
LOC118417411,TEX9,Tex9
LOC118420732,TF,Tf
LOC118412019,TFAM,Tfam
LOC118418987,TFAP4,Tfap4
LOC118423465,TFB1M,Tfb1m
LOC118419295,TFB2M,Tfb2m
LOC118427249,TFDP2,Tfdp2
LOC118409501,TFPI,Tfpi
LOC118416449,TFPI,Tfpi-Loc118416449
LOC118429580,TFPT,Tfpt
LOC118428223,TGDS,Tgds
LOC118416728,TGFA,Tgfa
LOC118409678,TGFB1I1,Tgfb1i1
LOC118422851,TGFBI,Tgfbi
LOC118411594,TGFBI,Tgfbi-Loc118411594
LOC118429217,TGFBI,Tgfbi-Loc118429217
LOC118429388,TGFBI,Tgfbi-Loc118429388
LOC118429466,TGFBI,Tgfbi-Loc118429466
LOC118429216,TGFBI_POSTN,Tgfbi-Postn
LOC118405617,TGFBR1,Tgfbr1
LOC118403077,TGFBR2,Tgfbr2
LOC118420816,TGFBR3,Tgfbr3
LOC118422181,TGFBRAP1,Tgfbrap1
LOC118414309,TGIF2,Tgif2
LOC118426465,TGM1,Tgm1
LOC118414239,TGM1,Tgm1-Loc118414239
LOC118417248,TGM1,Tgm1-Loc118417248
LOC118417254,TGM1,Tgm1-Loc118417254
LOC118417498,TGM1,Tgm1-Loc118417498
LOC118410735,TGOLN2,Tgoln2
LOC118409381,TGS1,Tgs1
LOC118407893,TH,Th
LOC118431001,THADA,Thada
LOC118410836,THADA,Thada-Loc118410836
LOC118411245,THAP11,Thap11
LOC118428018,THAP4,Thap4
LOC118423864,THBS1,Thbs1
LOC118407526,THBS2_COMP_THBS3,Thbs2-Comp-Thbs3
LOC118424933,THBS3,Thbs3
LOC118406912,THBS3,Thbs3-Loc118406912
LOC118424189,THBS4_COMP,Thbs4-Comp
LOC118404638,THEGL,Thegl
LOC118413476,THEGL,Thegl-Loc118413476
LOC118408394,THEM4,Them4
LOC118419527,THEM6,Them6
LOC118409693,THEMIS,Themis
LOC118416306,THNSL1,Thnsl1
LOC118409655,THOC1,Thoc1
LOC118420670,THOC1_UNC5CL,Thoc1-Unc5cl
LOC118418866,THOC2,Thoc2
LOC118414108,THOC3,Thoc3
LOC118426133,THOC5,Thoc5
LOC118425952,THOC6,Thoc6
LOC118415247,THOC7,Thoc7
LOC118426054,THOP1,Thop1
LOC118429086,THOP1,Thop1-Loc118429086
LOC118404577,THRAP3,Thrap3
LOC118405346,THRB,Thrb
LOC118419298,THSD1,Thsd1
LOC118410647,THSD4,Thsd4
LOC118432787,THSD7A,Thsd7a
LOC118406450,THSD7A,Thsd7a-Loc118406450
LOC118418704,THTPA,Thtpa
LOC118428910,THUMPD1,Thumpd1
LOC118415548,THUMPD3,Thumpd3
LOC118403701,THYN1,Thyn1
LOC118413105,TIA1,Tia1
LOC118422268,TIAM2,Tiam2
LOC118408689,TICAM2,Ticam2
LOC118430960,TIE1,Tie1
LOC118404690,TIE1,Tie1-Loc118404690
LOC118406637,TIE1,Tie1-Loc118406637
LOC118416664,TIE1,Tie1-Loc118416664
LOC118417701,TIE1,Tie1-Loc118417701
LOC118427265,TIE1,Tie1-Loc118427265
LOC118431369,TIE1,Tie1-Loc118431369
LOC118431255,TIE1_PTPRA_FGFR3,Tie1-Ptpra-Fgfr3
LOC118408276,TIGAR,Tigar
LOC118403536,TIGD2,Tigd2
LOC118403567,TIGD4,Tigd4
LOC118403034,TIMELESS,Timeless
LOC118425623,TIMM10,Timm10
LOC118420174,TIMM10B,Timm10b
LOC118423203,TIMM13_SH3KBP1,Timm13-Sh3kbp1
LOC118415216,TIMM17B,Timm17b
LOC118418626,TIMM21,Timm21
LOC118425489,TIMM22,Timm22
LOC118412600,TIMM23,Timm23
LOC118408886,TIMM44,Timm44
LOC118419459,TIMM8A,Timm8a
LOC118416936,TIMMDC1,Timmdc1
LOC118415649,TIMP3,Timp3
LOC118408936,TIMP4,Timp4
LOC118410145,TINAGL1,Tinagl1
LOC118424540,TIPARP,Tiparp
LOC118405080,TIPARP,Tiparp-Loc118405080
LOC118414159,TIPARP,Tiparp-Loc118414159
LOC118410050,TIPIN,Tipin
LOC118422827,TIPRL,Tiprl
LOC118412273,TJP1,Tjp1
LOC118428771,TK1,Tk1
LOC118430416,TK2,Tk2
LOC118429579,TKFC,Tkfc
LOC118429860,TKFC,Tkfc-Loc118429860
LOC118415914,TKT,Tkt
LOC118425275,TLCD1,Tlcd1
LOC118431743,TLE1_TLE3,Tle
LOC118424023,TLK1,Tlk1
LOC118425829,TLL1,Tll1
LOC118406259,TLL1,Tll1-Loc118406259
LOC118410384,TLL1,Tll1-Loc118410384
LOC118410802,TLL1,Tll1-Loc118410802
LOC118411735,TLL1,Tll1-Loc118411735
LOC118414199,TLL1,Tll1-Loc118414199
LOC118426066,TLL1,Tll1-Loc118426066
LOC118427628,TLL1,Tll1-Loc118427628
LOC118427734,TLL1,Tll1-Loc118427734
LOC118428034,TLL1,Tll1-Loc118428034
LOC118428302,TLL1,Tll1-Loc118428302
LOC118423610,TLL2,Tll2
LOC118410730,TLL2,Tll2-Loc118410730
LOC118422336,TLL2,Tll2-Loc118422336
LOC118430651,TLL2,Tll2-Loc118430651
LOC118412626,TLN1,Tln1
LOC118411994,TLN1,Tln1-Loc118411994
LOC118421697,TLN2,Tln2
LOC118425389,TLR1,Tlr1
LOC118425392,TLR1_TLR2_TLR7,Tlr1-Tlr2-Tlr7
LOC118425416,TLR1_TLR3_TLR7,Tlr1-Tlr3-Tlr7
LOC118427684,TLR2,Tlr2
LOC118409951,TLR2,Tlr2-Loc118409951
LOC118414803,TLR2,Tlr2-Loc118414803
LOC118417200,TLR2,Tlr2-Loc118417200
LOC118419120,TLR2,Tlr2-Loc118419120
LOC118419228,TLR2,Tlr2-Loc118419228
LOC118427629,TLR2,Tlr2-Loc118427629
LOC118407285,TLR2_TLR4_TLR3_LRRC17,Tlr2-Tlr4-Tlr3-Lrrc17
LOC118408203,TLR4,Tlr4
LOC118428440,TLR6,Tlr6
LOC118413302,TLX3_TLX1,Tlx
LOC118432462,TM2D1,Tm2d1
LOC118414837,TM2D2,Tm2d2
LOC118404991,TM2D3_TFIP11,Tm2d3-Tfip11
LOC118409550,TM6SF1,Tm6sf1
LOC118413939,TM7SF3,Tm7sf3
LOC118427215,TM9SF2,Tm9sf2
LOC118404238,TM9SF3,Tm9sf3
LOC118412497,TM9SF3_REST,Tm9sf3-Rest
LOC118409970,TM9SF4,Tm9sf4
LOC118415389,TMBIM4,Tmbim4
LOC118405915,TMBIM6,Tmbim6
LOC118408118,TMC3,Tmc3
LOC118429192,TMC5,Tmc5
LOC118416454,TMC7,Tmc7
LOC118428895,TMC7,Tmc7-Loc118428895
LOC118404510,TMCC1,Tmcc1
LOC118421504,TMCO1,Tmco1
LOC118430534,TMCO4,Tmco4
LOC118418640,TMED10,Tmed10
LOC118426348,TMED2,Tmed2
LOC118417358,TMED3,Tmed3
LOC118404533,TMED5,Tmed5
LOC118424438,TMED6,Tmed6
LOC118407983,TMED6,Tmed6-Loc118407983
LOC118411500,TMED7,Tmed7
LOC118416594,TMED7,Tmed7-Loc118416594
LOC118430986,TMED8,Tmed8
LOC118412253,TMEFF2,Tmeff2
LOC118403741,TMEM101,Tmem101
LOC118424792,TMEM106B,Tmem106b
LOC118430022,TMEM107,Tmem107
LOC118429526,TMEM11,Tmem11
LOC118416740,TMEM110,Tmem110
LOC118416059,TMEM115,Tmem115
LOC118425605,TMEM116,Tmem116
LOC118416881,TMEM116,Tmem116-Loc118416881
LOC118413921,TMEM117,Tmem117
LOC118422596,TMEM123,Tmem123
LOC118427885,TMEM126A,Tmem126a
LOC118427420,TMEM127,Tmem127
LOC118418776,TMEM129,Tmem129
LOC118419274,TMEM131,Tmem131
LOC118425974,TMEM132C,Tmem132c
LOC118407996,TMEM135,Tmem135
LOC118420865,TMEM141,Tmem141
LOC118430772,TMEM143,Tmem143
LOC118417197,TMEM143_ECI2,Tmem143-Eci2
LOC118418882,TMEM144,Tmem144
LOC118414846,TMEM145,Tmem145
LOC118429415,TMEM145,Tmem145-Loc118429415
LOC118423675,TMEM147,Tmem147
LOC118408372,TMEM14C,Tmem14c
LOC118422480,TMEM151B,Tmem151b
LOC118412248,TMEM161B,Tmem161b
LOC118427307,TMEM164,Tmem164
LOC118418854,TMEM165,Tmem165
LOC118416209,TMEM167B,Tmem167b
LOC118415361,TMEM168,Tmem168
LOC118403118,TMEM169,Tmem169
LOC118426554,TMEM17,Tmem17
LOC118418279,TMEM170B,Tmem170b
LOC118411305,TMEM175,Tmem175
LOC118411468,TMEM175,Tmem175-Loc118411468
LOC118411469,TMEM175,Tmem175-Loc118411469
LOC118424869,TMEM177,Tmem177
LOC118425448,TMEM179_KCNK10,Tmem179-Kcnk10
LOC118430570,TMEM18,Tmem18
LOC118422746,TMEM181,Tmem181
LOC118420487,TMEM183A,Tmem183a
LOC118428806,TMEM184B,Tmem184b
LOC118419525,TMEM184C,Tmem184c
LOC118419071,TMEM185B,Tmem185b
LOC118427769,TMEM19,Tmem19
LOC118423378,TMEM192,Tmem192
LOC118424309,TMEM198,Tmem198
LOC118425885,TMEM199,Tmem199
LOC118411529,TMEM2,Tmem2
LOC118404407,TMEM2,Tmem2-Loc118404407
LOC118404521,TMEM2,Tmem2-Loc118404521
LOC118405012,TMEM2,Tmem2-Loc118405012
LOC118415410,TMEM2,Tmem2-Loc118415410
LOC118415413,TMEM2,Tmem2-Loc118415413
LOC118416617,TMEM2,Tmem2-Loc118416617
LOC118421138,TMEM2,Tmem2-Loc118421138
LOC118421464,TMEM2,Tmem2-Loc118421464
LOC118429376,TMEM2,Tmem2-Loc118429376
LOC118430709,TMEM201,Tmem201
LOC118421505,TMEM203,Tmem203
LOC118403939,TMEM205,Tmem205
LOC118418538,TMEM208,Tmem208
LOC118415385,TMEM209,Tmem209
LOC118425861,TMEM211_LHFPL2,Tmem211-Lhfpl2
LOC118409340,TMEM214,Tmem214
LOC118406735,TMEM216,Tmem216
LOC118412734,TMEM218,Tmem218
LOC118430976,TMEM222,Tmem222
LOC118415640,TMEM229A,Tmem229a
LOC118422086,TMEM229B,Tmem229b
LOC118405803,TMEM230,Tmem230
LOC118411280,TMEM232,Tmem232
LOC118403703,TMEM236,Tmem236
LOC118418897,TMEM237,Tmem237
LOC118406763,TMEM241,Tmem241
LOC118410300,TMEM244,Tmem244
LOC118403274,TMEM245,Tmem245
LOC118415161,TMEM246,Tmem246
LOC118429214,TMEM246_TCTE1,Tmem246-Tcte1
LOC118426122,TMEM248,Tmem248
LOC118413136,TMEM251,Tmem251
LOC118427906,TMEM254,Tmem254
LOC118427845,TMEM254,Tmem254-Loc118427845
LOC118428263,TMEM255A,Tmem255a
LOC118406341,TMEM258,Tmem258
LOC118431626,TMEM259,Tmem259
LOC118430054,TMEM26,Tmem26
LOC118430428,TMEM26,Tmem26-Loc118430428
LOC118430958,TMEM26,Tmem26-Loc118430958
LOC118431116,TMEM26,Tmem26-Loc118431116
LOC118414096,TMEM263,Tmem263
LOC118410037,TMEM266,Tmem266
LOC118421849,TMEM268,Tmem268
LOC118422442,TMEM30B,Tmem30b
LOC118419073,TMEM33,Tmem33
LOC118426060,TMEM35A,Tmem35a
LOC118426058,TMEM35A,Tmem35a-Loc118426058
LOC118417718,TMEM38A,Tmem38a
LOC118417630,TMEM38A,Tmem38a-Loc118417630
LOC118422169,TMEM39B,Tmem39b
LOC118405575,TMEM41A,Tmem41a
LOC118414960,TMEM41B,Tmem41b
LOC118417929,TMEM42,Tmem42
LOC118416775,TMEM43,Tmem43
LOC118430488,TMEM44,Tmem44
LOC118414002,TMEM45B,Tmem45b
LOC118412839,TMEM45B,Tmem45b-Loc118412839
LOC118419735,TMEM45B,Tmem45b-Loc118419735
LOC118431043,TMEM47,Tmem47
LOC118430821,TMEM47,Tmem47-Loc118430821
LOC118415550,TMEM5,Tmem5
LOC118422973,TMEM50B,Tmem50b
LOC118432122,TMEM53,Tmem53
LOC118413488,TMEM53,Tmem53-Loc118413488
LOC118417220,TMEM55A,Tmem55a
LOC118424250,TMEM56,Tmem56
LOC118419000,TMEM56_ALG13,Tmem56-Alg13
LOC118404193,TMEM56,Tmem56-Loc118404193
LOC118404624,TMEM56,Tmem56-Loc118404624
LOC118405101,TMEM56,Tmem56-Loc118405101
LOC118411102,TMEM56,Tmem56-Loc118411102
LOC118415295,TMEM56,Tmem56-Loc118415295
LOC118417112,TMEM56,Tmem56-Loc118417112
LOC118418857,TMEM56,Tmem56-Loc118418857
LOC118419800,TMEM56,Tmem56-Loc118419800
LOC118420298,TMEM56,Tmem56-Loc118420298
LOC118421287,TMEM56,Tmem56-Loc118421287
LOC118427352,TMEM56,Tmem56-Loc118427352
LOC118427353,TMEM56,Tmem56-Loc118427353
LOC118429612,TMEM56,Tmem56-Loc118429612
LOC118430856,TMEM56,Tmem56-Loc118430856
LOC118432208,TMEM56,Tmem56-Loc118432208
LOC118422588,TMEM57,Tmem57
LOC118431694,TMEM59,Tmem59
LOC118419925,TMEM60,Tmem60
LOC118412969,TMEM62,Tmem62
LOC118403309,TMEM63B,Tmem63b
LOC118418624,TMEM64,Tmem64
LOC118403985,TMEM65,Tmem65
LOC118417424,TMEM67,Tmem67
LOC118404800,TMEM68,Tmem68
LOC118404810,TMEM68,Tmem68-Loc118404810
LOC118409369,TMEM69,Tmem69
LOC118417882,TMEM70,Tmem70
LOC118411229,TMEM72,Tmem72
LOC118410261,TMEM79,Tmem79
LOC118414770,TMEM86A,Tmem86a
LOC118413303,TMEM86A,Tmem86a-Loc118413303
LOC118408608,TMEM86A_ST8SIA2,Tmem86a-St8sia2
LOC118429075,TMEM87A,Tmem87a
LOC118413816,TMEM8A,Tmem8a
LOC118425446,TMEM9,Tmem9
LOC118421634,TMEM91,Tmem91
LOC118417982,TMEM91,Tmem91-Loc118417982
LOC118428629,TMEM94,Tmem94
LOC118425931,TMEM97,Tmem97
LOC118424481,TMEM98_NPSR1,Tmem98-Npsr1
LOC118429439,TMF1,Tmf1
LOC118431537,TMLHE,Tmlhe
LOC118427387,TMLHE,Tmlhe-Loc118427387
LOC118411196,TMOD1,Tmod1
LOC118416824,TMPO,Tmpo
LOC118412336,TMPRSS15,Tmprss15
LOC118407219,TMPRSS15,Tmprss15-Loc118407219
LOC118428397,TMPRSS15,Tmprss15-Loc118428397
LOC118429716,TMPRSS15,Tmprss15-Loc118429716
LOC118429208,TMPRSS15_OVCH1,Tmprss15-Ovch1
LOC118426067,TMPRSS3,Tmprss3
LOC118411825,TMPRSS3,Tmprss3-Loc118411825
LOC118422460,TMPRSS9,Tmprss9
LOC118431979,TMPRSS9,Tmprss9-Loc118431979
LOC118407565,TMPRSS9_ST14,Tmprss9-St14
LOC118419572,TMSB4X,Tmsb4x
LOC118406545,TMTC3,Tmtc3
LOC118408245,TMTC3,Tmtc3-Loc118408245
LOC118428048,TMTC4,Tmtc4
LOC118403328,TMUB2,Tmub2
LOC118416419,TMX1,Tmx1
LOC118414339,TMX2,Tmx2
LOC118417183,TMX3,Tmx3
LOC118416682,TNC,Tnc
LOC118428496,TNC,Tnc-Loc118428496
LOC118422666,TNFAIP3,Tnfaip3
LOC118422444,TNFAIP3,Tnfaip3-Loc118422444
LOC118406071,TNFAIP6_TLL2,Tnfaip6-Tll2
LOC118409992,TNFAIP8L3,Tnfaip8l3
LOC118431025,TNFRSF11B,Tnfrsf11b
LOC118430669,TNFRSF11B,Tnfrsf11b-Loc118430669
LOC118430970,TNFRSF11B,Tnfrsf11b-Loc118430970
LOC118406877,TNFRSF21,Tnfrsf21
LOC118429942,TNFRSF6B,Tnfrsf6b
LOC118424301,TNFSF10,Tnfsf10
LOC118419669,TNFSF10,Tnfsf10-Loc118419669
LOC118427973,TNFSF10,Tnfsf10-Loc118427973
LOC118427975,TNFSF10,Tnfsf10-Loc118427975
LOC118429732,TNFSF10,Tnfsf10-Loc118429732
LOC118411540,TNIP1,Tnip1
LOC118411541,TNIP1,Tnip1-Loc118411541
LOC118413631,TNIP2,Tnip2
LOC118413802,TNIP2,Tnip2-Loc118413802
LOC118431189,TNK2,Tnk2
LOC118426955,TNK2,Tnk2-Loc118426955
LOC118430217,TNK2,Tnk2-Loc118430217
LOC118430411,TNK2,Tnk2-Loc118430411
LOC118410620,TNKS,Tnks
LOC118405988,TNKS,Tnks-Loc118405988
LOC118412103,TNKS,Tnks-Loc118412103
LOC118428640,TNKS,Tnks-Loc118428640
LOC118432312,TNKS2,Tnks2
LOC118412515,TNN,Tnn
LOC118428721,TNN,Tnn-Loc118428721
LOC118430703,TNNC2,Tnnc2
LOC118427508,TNNC2,Tnnc2-Loc118427508
LOC118430704,TNNC2,Tnnc2-Loc118430704
LOC118430744,TNNC2,Tnnc2-Loc118430744
LOC118421443,TNNI1,Tnni1
LOC118430507,TNNI2,Tnni2
LOC118408255,TNNT3,Tnnt3
LOC118413375,TNNT3,Tnnt3-Loc118413375
LOC118414897,TNNT3,Tnnt3-Loc118414897
LOC118431865,TNPO1,Tnpo1
LOC118406861,TNPO3,Tnpo3
LOC118429883,TNR,Tnr
LOC118407455,TNR_DMBT1_PRSS12,Tnr-Dmbt1-Prss12
LOC118411081,TNR_FCN3,Tnr-Fcn3
LOC118410994,TNR,Tnr-Loc118410994
LOC118411083,TNR,Tnr-Loc118411083
LOC118416083,TNR,Tnr-Loc118416083
LOC118421237,TNR,Tnr-Loc118421237
LOC118421837,TNR,Tnr-Loc118421837
LOC118432165,TNR,Tnr-Loc118432165
LOC118407867,TNRC6C,Tnrc6c
LOC118406137,TNS1,Tns1
LOC118409063,TNXB,Tnxb
LOC118425665,TNXB_TNC,Tnxb-Tnc
LOC118429097,TOB2,Tob2
LOC118432559,TOE1,Toe1
LOC118422436,TOGARAM1,Togaram1
LOC118414284,TOMM20,Tomm20
LOC118429521,TOMM22,Tomm22
LOC118414836,TOMM40,Tomm40
LOC118412959,TOMM70,Tomm70
LOC118417604,TONSL,Tonsl
LOC118417267,TOP1,Top1
LOC118405366,TOP2A,Top2a
LOC118428947,TOP3A,Top3a
LOC118413211,TOP3B,Top3b
LOC118413132,TOPBP1,Topbp1
LOC118432400,TOPORS,Topors
LOC118420998,TOR1AIP1,Tor1aip1
LOC118421758,TOR1AIP2,Tor1aip2
LOC118420495,TOR1B,Tor1b
LOC118421275,TOR1B,Tor1b-Loc118421275
LOC118417241,TOX3,Tox3
LOC118432675,TP53BP1,Tp53bp1
LOC118412312,TP53I11,Tp53i11
LOC118430537,TP53I3,Tp53i3
LOC118418532,TP53INP1,Tp53inp1
LOC118418600,TP53RK,Tp53rk
LOC118431130,TP63,Tp63
LOC118427842,TP63,Tp63-Loc118427842
LOC118425979,TPCN1,Tpcn1
LOC118409471,TPCN1,Tpcn1-Loc118409471
LOC118411642,TPCN1,Tpcn1-Loc118411642
LOC118417405,TPCN1,Tpcn1-Loc118417405
LOC118406642,TPCN2,Tpcn2
LOC118425839,TPGS1,Tpgs1
LOC118406069,TPGS2,Tpgs2
LOC118406289,TPH2,Tph2
LOC118430375,TPI1,Tpi1
LOC118403807,TPK1,Tpk1
LOC118410327,TPM3,Tpm3
LOC118410447,TPMT,Tpmt
LOC118410873,TPMT_ANPEP,Tpmt-Anpep
LOC118410211,TPMT,Tpmt-Loc118410211
LOC118410249,TPMT,Tpmt-Loc118410249
LOC118428919,TPP1,Tpp1
LOC118427335,TPP2,Tpp2
LOC118417217,TPPP3,Tppp3
LOC118405224,TPR,Tpr
LOC118415587,TPRA1,Tpra1
LOC118430553,TPRG1L,Tprg1l
LOC118416895,TPRKB,Tprkb
LOC118426073,TPST1,Tpst1
LOC118427917,TPT1,Tpt1
LOC118407850,TPTE,Tpte
LOC118417021,TPX2,Tpx2
LOC118424061,TRA2A,Tra2a
LOC118415843,TRABD,Trabd
LOC118431829,TRABD2B,Trabd2b
LOC118426241,TRAF2,Traf2
LOC118407806,TRAF2,Traf2-Loc118407806
LOC118409013,TRAF2,Traf2-Loc118409013
LOC118409016,TRAF2,Traf2-Loc118409016
LOC118432803,TRAF2,Traf2-Loc118432803
LOC118412391,TRAF3,Traf3
LOC118412413,TRAF3,Traf3-Loc118412413
LOC118412445,TRAF3,Traf3-Loc118412445
LOC118407809,TRAF3_TRAF2_TRAF1,Traf3-Traf2-Traf1
LOC118412166,TRAF3IP1,Traf3ip1
LOC118413133,TRAF3IP2,Traf3ip2
LOC118426474,TRAF4,Traf4
LOC118414689,TRAF6,Traf6
LOC118429095,TRAF7,Traf7
LOC118425620,TRAFD1,Trafd1
LOC118431020,TRAIP,Traip
LOC118405561,TRAK1,Trak1
LOC118404847,TRAM1,Tram1
LOC118412563,TRANK1,Trank1
LOC118418923,TRAP1,Trap1
LOC118414237,TRAPPC1,Trappc1
LOC118422313,TRAPPC10,Trappc10
LOC118425922,TRAPPC11,Trappc11
LOC118407851,TRAPPC12,Trappc12
LOC118431970,TRAPPC13,Trappc13
LOC118418058,TRAPPC2L,Trappc2l
LOC118422889,TRAPPC3,Trappc3
LOC118410171,TRAPPC4,Trappc4
LOC118412316,TRAPPC5,Trappc5
LOC118422359,TRAPPC6B,Trappc6b
LOC118417276,TRAPPC8,Trappc8
LOC118404528,TRAPPC9,Trappc9
LOC118428057,TRDMT1,Trdmt1
LOC118432403,TREH,Treh
LOC118418189,TREH,Treh-Loc118418189
LOC118423247,TRERF1,Trerf1
LOC118420021,TREX2,Trex2
LOC118428519,TREX2,Trex2-Loc118428519
LOC118429258,TREX2,Trex2-Loc118429258
LOC118415108,TRH,Trh
LOC118408604,TRHR,Trhr
LOC118425781,TRIAP1,Triap1
LOC118404094,TRIB2,Trib2
LOC118405493,TRIL,Tril
LOC118405796,TRIM2,Trim2
LOC118431399,TRIM2_CMAS,Trim2-Cmas
LOC118403400,TRIM2,Trim2-Loc118403400
LOC118403524,TRIM2,Trim2-Loc118403524
LOC118403819,TRIM2,Trim2-Loc118403819
LOC118411281,TRIM2,Trim2-Loc118411281
LOC118411780,TRIM2,Trim2-Loc118411780
LOC118412428,TRIM2,Trim2-Loc118412428
LOC118412805,TRIM2,Trim2-Loc118412805
LOC118414554,TRIM2,Trim2-Loc118414554
LOC118414556,TRIM2,Trim2-Loc118414556
LOC118417732,TRIM2,Trim2-Loc118417732
LOC118418771,TRIM2,Trim2-Loc118418771
LOC118419738,TRIM2,Trim2-Loc118419738
LOC118419769,TRIM2,Trim2-Loc118419769
LOC118421433,TRIM2,Trim2-Loc118421433
LOC118423046,TRIM2,Trim2-Loc118423046
LOC118424711,TRIM2,Trim2-Loc118424711
LOC118427515,TRIM2,Trim2-Loc118427515
LOC118429289,TRIM2,Trim2-Loc118429289
LOC118429332,TRIM2,Trim2-Loc118429332
LOC118431520,TRIM2,Trim2-Loc118431520
LOC118408726,TRIM2_RTN4R,Trim2-Rtn4r
LOC118431668,TRIM2_TRIM3_LRP1_LRP6,Trim2-Trim3-Lrp1-Lrp6
LOC118404419,TRIM2_TRIM3_TRIM32_TRIM71,Trim2-Trim3-Trim32-Trim71
LOC118411687,TRIM2_TRIM45,Trim2-Trim45
LOC118422324,TRIM2_TRIM56,Trim2-Trim56
LOC118407105,TRIM2_USP7,Trim2-Usp7
LOC118431971,TRIM23,Trim23
LOC118410334,TRIM23,Trim23-Loc118410334
LOC118423221,TRIM3,Trim3
LOC118403299,TRIM3,Trim3-Loc118403299
LOC118403575,TRIM3,Trim3-Loc118403575
LOC118403645,TRIM3,Trim3-Loc118403645
LOC118403666,TRIM3,Trim3-Loc118403666
LOC118403814,TRIM3,Trim3-Loc118403814
LOC118404449,TRIM3,Trim3-Loc118404449
LOC118404472,TRIM3,Trim3-Loc118404472
LOC118404809,TRIM3,Trim3-Loc118404809
LOC118404823,TRIM3,Trim3-Loc118404823
LOC118405479,TRIM3,Trim3-Loc118405479
LOC118410230,TRIM3,Trim3-Loc118410230
LOC118410831,TRIM3,Trim3-Loc118410831
LOC118411073,TRIM3,Trim3-Loc118411073
LOC118411464,TRIM3,Trim3-Loc118411464
LOC118411924,TRIM3,Trim3-Loc118411924
LOC118412630,TRIM3,Trim3-Loc118412630
LOC118413625,TRIM3,Trim3-Loc118413625
LOC118416442,TRIM3,Trim3-Loc118416442
LOC118417814,TRIM3,Trim3-Loc118417814
LOC118418221,TRIM3,Trim3-Loc118418221
LOC118419236,TRIM3,Trim3-Loc118419236
LOC118419456,TRIM3,Trim3-Loc118419456
LOC118423546,TRIM3,Trim3-Loc118423546
LOC118423967,TRIM3,Trim3-Loc118423967
LOC118424222,TRIM3,Trim3-Loc118424222
LOC118427091,TRIM3,Trim3-Loc118427091
LOC118430800,TRIM3,Trim3-Loc118430800
LOC118431335,TRIM3,Trim3-Loc118431335
LOC118431812,TRIM3,Trim3-Loc118431812
LOC118431839,TRIM3,Trim3-Loc118431839
LOC118432513,TRIM3,Trim3-Loc118432513
LOC118432751,TRIM3,Trim3-Loc118432751
LOC118422507,TRIM3_TRIM2,Trim3-Trim2
LOC118413036,TRIM3_TRIM2,Trim3-Trim2-Loc118413036
