Loc_id,Bl3_id,Bl3_id_uniq,Bl3_id_uniq_short
LOC118419340,AASDH,AASDH_LOC118419340,AASDH.1
LOC118419103,LIMCH1,LIMCH1,LIMCH1
LOC118420293,ST13,ST13,ST13
LOC118419511,CHST14,CHST14,CHST14
LOC118419343,XPNPEP3,XPNPEP3,XPNPEP3
LOC118419588,STARD10,STARD10,STARD10
LOC118419344,Hypp3648,Hypp3648,Hypp3648
LOC118419345,KIAA0141,KIAA0141,KIAA0141
LOC118419930,RFC3,RFC3,RFC3
LOC118419770,PGM2,PGM2,PGM2
LOC118419191,NUDCD2,NUDCD2,NUDCD2
LOC118419192,LARS,LARS,LARS
LOC118419589,MFSD8,MFSD8_LOC118419589,MFSD8.1
LOC118419790,Hypp3651,Hypp3651,Hypp3651
LOC118419720,BBS7,BBS7,BBS7
LOC118420256,Hypp3655,Hypp3655,Hypp3655
LOC118419270,USP7_MFHAS1,USP7_MFHAS1,USP7_MFHAS1
LOC118419574,VPS18,VPS18,VPS18
LOC118419575,DIS3,DIS3,DIS3
LOC118419572,TMSB4X,TMSB4X,TMSB4X
LOC118419534,OGT,OGT,OGT
LOC118419557,PCYT2,PCYT2_LOC118419557,PCYT2.2
LOC118419541,TRIM35,TRIM35,TRIM35
LOC118421722,SELP_FCGBP_CSMD3,SELP_FCGBP_CSMD3,SELP_FCGBP_CSMD3
LOC118419577,CCDC169,CCDC169,CCDC169
LOC118419571,NDUFC2,NDUFC2,NDUFC2
LOC118419537,CLOCK,CLOCK,CLOCK
LOC118419573,RBX1,RBX1_LOC118419573,RBX1.1
LOC118419535,UBE3A,UBE3A_LOC118419535,UBE3A.2
LOC118419533,FRMPD4,FRMPD4,FRMPD4
LOC118419326,Hypp3674,Hypp3674,Hypp3674
LOC118419325,XK,XK,XK
LOC118418892,PLG,PLG_LOC118418892,PLG.8
LOC118419324,CNBD2,CNBD2_LOC118419324,CNBD2.7
LOC118413712,KLC1,KLC1_LOC118413712,KLC1.6
LOC118405925,GAL3ST3_GAL3ST1,GAL3ST3_GAL3ST1,GAL3ST3_GAL3ST1
LOC118419560,AIMP1,Aimp1,AIMP1
LOC118419545,Hypp3688,Hypp3688,Hypp3688
LOC118419036,DCBLD1,DCBLD1,DCBLD1
LOC118419032,OIT3,OIT3_LOC118419032,OIT3.10
LOC118419822,KIDINS220,KIDINS220_LOC118419822,KIDINS220.1
LOC118419029,OIT3,OIT3_LOC118419029,OIT3.11
LOC118419733,F8,F8,F8
LOC118419601,CCNI,CCNI,CCNI
LOC118419599,CCNG2,CCNG2,CCNG2
LOC118419600,VEGFD,VEGFD,VEGFD
LOC118419597,SEPT6,SEPT6,SEPT6
LOC118419294,CABLES1,CABLES1,CABLES1
LOC118419296,RLIM,RLIM_LOC118419296,RLIM.2
LOC118420076,CFAP157,CFAP157,CFAP157
LOC118420077,MFSD2A,MFSD2A_LOC118420077,MFSD2A.14
LOC118419077,CDKL5,CDKL5,CDKL5
LOC118419719,SLC25A2,SLC25A2,SLC25A2
LOC118419990,COL12A1,COL12A1_LOC118419990,COL12A1.2
LOC118419925,TMEM60,TMEM60,TMEM60
LOC118420070,LPA,LPA_LOC118420070,LPA.7
LOC118419961,LPA,LPA_LOC118419961,LPA.8
LOC118419976,OCIAD1,OCIAD1,OCIAD1
LOC118419969,DHRSX,DHRSX,DHRSX
LOC118419966,LRRC58,LRRC58,LRRC58
LOC118419962,LIAS,LIAS,LIAS
LOC118419958,ALKBH8,ALKBH8,ALKBH8
LOC118419946,Hypp3698,Hypp3698,Hypp3698
LOC118419964,TUSC3,TUSC3,TUSC3
LOC118419985,SGCZ,SGCZ,SGCZ
LOC118419970,Hypp3701,Hypp3701,Hypp3701
LOC118419975,Hypp3703,Hypp3703,Hypp3703
LOC118419948,Hypp3705,Hypp3705,Hypp3705
LOC118420056,EDAR,EDAR,EDAR
LOC118419954,Hypp3707,Hypp3707,Hypp3707
LOC118419959,NUP62,NUP62,NUP62
LOC118408915,ANK1,ANK1_LOC118408915,ANK1.4
LOC118419943,KIF3A,Kif3A,KIF3A.1
LOC118419938,GNPTAB,GNPTAB,GNPTAB
LOC118406957,OCA2,OCA2,OCA2
LOC118420050,SLC17A5,SLC17A5_LOC118420050,SLC17A5.7
LOC118419949,SLC17A5,SLC17A5_LOC118419949,SLC17A5.8
LOC118420049,SLC17A5,SLC17A5_LOC118420049,SLC17A5.9
LOC118408582,PTPN9,PTPN9_LOC118408582,PTPN9.2
LOC118408581,POLR1E,POLR1E,POLR1E
LOC118419942,USP38,USP38,USP38
LOC118419940,ANO4,ANO4_LOC118419940,ANO4.1
LOC118419957,SGPP1,SGPP1_LOC118419957,SGPP1.1
LOC118419955,SCARB2,SCARB2,SCARB2
LOC118419945,DUS3L,DUS3L,DUS3L
LOC118419967,DAO,DAO_LOC118419967,DAO.2
LOC118420368,FERD3L,FERD3L_LOC118420368,FERD3L.1
LOC118420291,KLHL6,KLHL6_LOC118420291,KLHL6.1
LOC118420285,SGTB,SGTB,SGTB
LOC118420286,NOCT,NOCT,NOCT
LOC118420289,ELF2,ELF2,ELF2
LOC118419001,SDAD1,SDAD1,SDAD1
LOC118419003,Hypp3716,Hypp3716,Hypp3716
LOC118419002,GALR2,GALR2_LOC118419002,GALR2.1
LOC118419789,BBS12,BBS12,BBS12
LOC118420353,CALM1,CALM1_LOC118420353,CALM1.23
LOC118420352,ANKRD50,ANKRD50_LOC118420352,ANKRD50.3
LOC118419586,ANAPC15,ANAPC15,ANAPC15
LOC118420046,TAF1,TAF1,TAF1
LOC118419098,FAT1,FAT1,FAT1
LOC118419157,Hypp3717,Hypp3717,Hypp3717
LOC118420367,IGFALS,IGFALS_LOC118420367,IGFALS.10
LOC118420303,NBEA,NBEA,NBEA
LOC118419904,Hypp3721,Hypp3721,Hypp3721
LOC118418880,EIF5B,EIF5B,EIF5B
LOC118418881,CMPK2,CMPK2,CMPK2
LOC118418882,TMEM144,TMEM144,TMEM144
LOC118418883,RSAD2,RSAD2,RSAD2
LOC118419923,PAQR3,PAQR3_LOC118419923,PAQR3.4
LOC118418825,KLHL5,KLHL5_LOC118418825,KLHL5.1
LOC118420361,PGAP2,PGAP2,PGAP2
LOC118420359,WDR55,WDR55,WDR55
LOC118420356,AIFM1,AIFM1,AIFM1
LOC118420358,SCLT1,SCLT1,SCLT1
LOC118418837,GPR52,GPR52,GPR52
LOC118419624,WDR36,WDR36,WDR36
LOC118419625,CLTA,CLTA,CLTA
LOC118419626,RPS3A,RPS3A,RPS3A
LOC118419621,APAF1,APAF1,APAF1
LOC118419628,PDZD11,PDZD11,PDZD11
LOC118419150,PDE2A,PDE2A,PDE2A
LOC118419778,KIF3B,KIF3B_LOC118419778,KIF3B.1
LOC118419779,PLRG1_SPATA18,PLRG1_SPATA18,PLRG1_SPATA18
LOC118419781,CCNA1,CCNA1,CCNA1
LOC118419302,SGCB,SGCB,SGCB
LOC118419303,YIPF5,YIPF5,YIPF5
LOC118418790,SAP30L,SAP30L,SAP30L
LOC118418789,EXOSC9,EXOSC9,EXOSC9
LOC118418791,ATP8A1,ATP8A1,ATP8A1
LOC118418993,UBL3,UBL3,UBL3
LOC118419016,HLF,HLF_LOC118419016,HLF.2
LOC118419047,STXBP4,STXBP4,STXBP4
LOC118419045,AGK,AGK,AGK
LOC118419815,Hypp3728,Hypp3728,Hypp3728
LOC118419812,CLCN3,CLCN3,CLCN3
LOC118419811,PRPF40A,PRPF40A,PRPF40A
LOC118419813,HPF1,HPF1,HPF1
LOC118419814,RPL9,RPL9,RPL9
LOC118419590,KY_METTL21A,KY_METTL21A,KY_METTL21A
LOC118419516,Hypp3730,Hypp3730,Hypp3730
LOC118419517,SAP30BP,SAP30BP,SAP30BP
LOC118419513,RECQL5,RECQL5,RECQL5
LOC118419515,Hypp3732,Hypp3732,Hypp3732
LOC118419514,Hypp3733,Hypp3733,Hypp3733
LOC118420035,KLHL9,KLHL9_LOC118420035,KLHL9.9
LOC118420033,MGAT4B,MGAT4B,MGAT4B
LOC118419134,CANX,CANX,CANX
LOC118419137,Hypp3736,Hypp3736,Hypp3736
LOC118403152,Hypp3737,Hypp3737,Hypp3737
LOC118419133,MAP3K13,MAP3K13_LOC118419133,MAP3K13.1
LOC118419132,ATRX,ATRX,ATRX
LOC118419718,GCLM,GCLM,GCLM
LOC118420031,EDAR,EDAR_LOC118420031,EDAR.1
LOC118419905,P4HA3,P4HA3_LOC118419905,P4HA3.1
LOC118420030,TTC28,TTC28_LOC118420030,TTC28.18
LOC118418948,DNMT1,DNMT1,DNMT1
LOC118419776,RXFP2_RXFP1,RXFP2_RXFP1,RXFP2_RXFP1
LOC118419078,ARAP1,ARAP1,ARAP1
LOC118418779,NDUFA2,NDUFA2,NDUFA2
LOC118418765,NEK1,NEK1,NEK1
LOC118418775,P4HA3,P4HA3_LOC118418775,P4HA3.2
LOC118418764,TTC28,TTC28_LOC118418764,TTC28.19
LOC118418773,Hypp3743,Hypp3743,Hypp3743
LOC118418771,TRIM2,TRIM2_LOC118418771,TRIM2.15
LOC118418770,ESYT2,ESYT2_LOC118418770,ESYT2.1
LOC118418763,INF2,INF2,INF2
LOC118418782,NME2,NME2,NME2
LOC118418774,WRN,WRN_LOC118418774,WRN.1
LOC118418769,MAML1,MAML1,MAML1
LOC118418768,TRPC7,TRPC7,TRPC7
LOC118418776,TMEM129,TMEM129,TMEM129
LOC118418772,STS,STS,STS
LOC118418780,ASCC3,ASCC3,ASCC3
LOC118418781,ARHGEF17,ARHGEF17,ARHGEF17
LOC118420022,LRRN2_IGFALS,LRRN2_IGFALS_LOC118420022,LRRN2_IGFALS.1
LOC118419798,UFSP2,UFSP2_LOC118419798,UFSP2.1
LOC118419797,SLC6A5,SLC6A5_LOC118419797,SLC6A5.6
LOC118420279,FAM181B,FAM181B,FAM181B
LOC118419115,FAM120B,FAM120B_LOC118419115,FAM120B.2
LOC118418872,STIM1,STIM1,STIM1
LOC118418874,PIH1D3,PIH1D3,PIH1D3
LOC118419903,Hypp3750,Hypp3750,Hypp3750
LOC118419528,Hypp3751,Hypp3751,Hypp3751
LOC118419752,ANAPC10,ANAPC10,ANAPC10
LOC118419200,ABCE1,ABCE1,ABCE1
LOC118420019,Hypp3754,Hypp3754,Hypp3754
LOC118420018,UMOD,UMOD_LOC118420018,UMOD.1
LOC118420016,LPA_NKRF,LPA_NKRF,LPA_NKRF
LOC118420015,EXD1,EXD1,EXD1
LOC118420014,SCOC,SCOC,SCOC
LOC118418806,INPP4A,INPP4A,INPP4A
LOC118419470,SYT7,SYT7_LOC118419470,SYT7.2
LOC118419468,RNF14,RNF14_LOC118419468,RNF14.1
LOC118420249,SELENBP1,SELENBP1_LOC118420249,SELENBP1.1
LOC118419464,Hypp3757,Hypp3757,Hypp3757
LOC118419877,AADAT,AADAT_LOC118419877,AADAT.1
LOC118419419,PPAT,PPAT,PPAT
LOC118419070,Hypp3758,Hypp3758,Hypp3758
LOC118419071,TMEM185B,TMEM185B,TMEM185B
LOC118420008,PDZD8,PDZD8,PDZD8
LOC118419735,TMEM45B,TMEM45B_LOC118419735,TMEM45B.2
LOC118419584,KLHL31,KLHL31_LOC118419584,KLHL31.2
LOC118420338,Hypp3763,Hypp3763,Hypp3763
LOC118419773,HMCN2,HMCN2_LOC118419773,HMCN2.14
LOC118419911,Hypp3765,Hypp3765,Hypp3765
LOC118420006,ALPL,ALPL_LOC118420006,ALPL.2
LOC118418799,ALPL,ALPL_LOC118418799,ALPL.3
LOC118418803,SLC18B1,SLC18B1_LOC118418803,SLC18B1.2
LOC118419490,SLC18B1,SLC18B1_LOC118419490,SLC18B1.3
LOC118419173,CHIC2,CHIC2,CHIC2
LOC118420369,GSX1,GSX1,GSX1
LOC118419641,PDX1,PDX1,PDX1
LOC118418954,CDX4,CDX4,CDX4
LOC118418955,URAD,URAD,URAD
LOC118419027,SLC18B1,SLC18B1_LOC118419027,SLC18B1.4
LOC118419026,RRP8_CLPB,RRP8_CLPB,RRP8_CLPB
LOC118419028,GNPDA1,GNPDA1,GNPDA1
LOC118420004,KY,KY_LOC118420004,KY.4
LOC118418844,KY,KY_LOC118418844,KY.5
LOC118418857,TMEM56,TMEM56_LOC118418857,TMEM56.10
LOC118418852,CHST14,CHST14_LOC118418852,CHST14.1
LOC118418848,Hypp3768,Hypp3768,Hypp3768
LOC118418854,TMEM165,TMEM165,TMEM165
LOC118418842,FREM2,FREM2_LOC118418842,FREM2.1
LOC118420002,ITSN1,ITSN1_LOC118420002,ITSN1.1
LOC118418845,FCHSD2,FCHSD2,FCHSD2
LOC118418853,TBL1Y,TBL1Y,TBL1Y
LOC118418855,PLA2G3,PLA2G3_LOC118418855,PLA2G3.2
LOC118419728,NPNT,NPNT_LOC118419728,NPNT.1
LOC118419726,JADE3,JADE3,JADE3
LOC118419727,MBTD1,MBTD1,MBTD1
LOC118419729,SLC30A9,SLC30A9,SLC30A9
LOC118419440,SMOC2,SMOC2,SMOC2
LOC118418783,GRIK2,GRIK2_LOC118418783,GRIK2.6
LOC118418793,FAT1,FAT1_LOC118418793,FAT1.1
LOC118418834,MRPL22,MRPL22,MRPL22
LOC118418832,PWP2,PWP2,PWP2
LOC118418835,ATP6V0B,ATP6V0B_LOC118418835,ATP6V0B.1
LOC118418833,CHM,CHM,CHM
LOC118419354,SLC36A1,SLC36A1_LOC118419354,SLC36A1.1
LOC118419473,CCDC158,CCDC158,CCDC158
LOC118420246,SHROOM2,SHROOM2,SHROOM2
LOC118414194,Hypp3775,Hypp3775,Hypp3775
LOC118420247,DCTD,DCTD,DCTD
LOC118418887,WWC1,WWC1,WWC1
LOC118418888,Hypp3776,Hypp3776,Hypp3776
LOC118418978,LRTOMT,LRTOMT,LRTOMT
LOC118418977,LAMTOR1,LAMTOR1,LAMTOR1
LOC118418975,PPID,PPID,PPID
LOC118418974,SLC2A6,SLC2A6,SLC2A6
LOC118418976,ZCCHC10,ZCCHC10,ZCCHC10
LOC118419298,THSD1,THSD1,THSD1
LOC118419125,Hypp3778,Hypp3778,Hypp3778
LOC118419050,MGA,MGA,MGA
LOC118419438,NEIL3,NEIL3,NEIL3
LOC118419054,SLC36A1,SLC36A1_LOC118419054,SLC36A1.2
LOC118419055,ZNF330,ZNF330,ZNF330
LOC118419051,ARHGAP10,ARHGAP10,ARHGAP10
LOC118419198,TTC6,TTC6,TTC6
LOC118420348,MRPL28,MRPL28,MRPL28
LOC118420347,PPME1,PPME1,PPME1
LOC118420349,ZMAT2,ZMAT2,ZMAT2
LOC118418811,FAM114A2,FAM114A2,FAM114A2
LOC118418812,NUP58,NUP58,NUP58
LOC118418810,MTMR7,MTMR7,MTMR7
LOC118418994,PPM1B,PPM1B_LOC118418994,PPM1B.1
LOC118418995,ZFAND2B,ZFAND2B,ZFAND2B
LOC118418987,TFAP4,TFAP4,TFAP4
LOC118418985,GLIS2,GLIS2,GLIS2
LOC118418991,PAM16,PAM16,PAM16
LOC118418990,LRRC59,LRRC59,LRRC59
LOC118418981,TAF7,TAF7,TAF7
LOC118418982,UCHL3,UCHL3,UCHL3
LOC118418979,TBC1D1,TBC1D1,TBC1D1
LOC118420296,KLF12,KLF12,KLF12
LOC118419618,FPGT,FPGT,FPGT
LOC118419060,GHDC,GHDC,GHDC
LOC118419061,GAB1,GAB1,GAB1
LOC118419900,Hypp3782,Hypp3782,Hypp3782
LOC118419897,VEGFC,VEGFC,VEGFC
LOC118419916,VWDE,VWDE_LOC118419916,VWDE.4
LOC118419920,SLC25A43,SLC25A43,SLC25A43
LOC118419919,IDS,IDS,IDS
LOC118419918,GNL3L,GNL3L,GNL3L
LOC118419921,TXNDC9,TXNDC9,TXNDC9
LOC118418821,RPS3,RPS3,RPS3
LOC118418820,NFXL1,NFXL1,NFXL1
LOC118418822,CALM1,CALM1_LOC118418822,CALM1.24
LOC118418819,ZNF782,ZNF782_LOC118418819,ZNF782.3
LOC118419065,KDM1B,KDM1B_LOC118419065,KDM1B.2
LOC118419064,SPATA5,SPATA5,SPATA5
LOC118419772,TEX26,TEX26,TEX26
LOC118419023,DLC1,DLC1,DLC1
LOC118418970,SPAG9,SPAG9,SPAG9
LOC118419723,CNTNAP2,CNTNAP2_LOC118419723,CNTNAP2.4
LOC118421648,Hypp3786,Hypp3786,Hypp3786
LOC118419632,RXFP2,RXFP2_LOC118419632,RXFP2.1
LOC118419202,NUDT6,NUDT6,NUDT6
LOC118419201,ANK3,ANK3_LOC118419201,ANK3.5
LOC118420245,MRPL10,MRPL10,MRPL10
LOC118419425,Hypp3789,Hypp3789,Hypp3789
LOC118419455,DCLK2,DCLK2,DCLK2
LOC118419459,TIMM8A,TIMM8A,TIMM8A
LOC118419458,TERF2IP,TERF2IP,TERF2IP
LOC118418936,NPAS2,NPAS2,NPAS2
LOC118418938,ANKRD37,ANKRD37,ANKRD37
LOC118418785,CRAMP1,CRAMP1,CRAMP1
LOC118418787,Hypp3791,Hypp3791,Hypp3791
LOC118411818,SLCO5A1,SLCO5A1_LOC118411818,SLCO5A1.5
LOC118420276,TSPEAR,TSPEAR_LOC118420276,TSPEAR.1
LOC118419637,TAZ,TAZ,TAZ
LOC118419020,SC5D,SC5D_LOC118419020,SC5D.1
LOC118419019,ZDHHC17,ZDHHC17_LOC118419019,ZDHHC17.2
LOC118419018,TCTN1,TCTN1,TCTN1
LOC118418902,CEP135,CEP135,CEP135
LOC118418905,SPATA4,SPATA4_LOC118418905,SPATA4.1
LOC118419323,SPRY2,SPRY2,SPRY2
LOC118419725,CPAMD8,CPAMD8_LOC118419725,CPAMD8.4
LOC118419140,LGALS3,LGALS3,LGALS3
LOC118420271,PPEF1,PPEF1,PPEF1
LOC118419587,CORO7,CORO7,CORO7
LOC118418934,UFM1,UFM1,UFM1
LOC118418933,HHIP,HHIP,HHIP
LOC118419097,PCM1,PCM1,PCM1
LOC118419006,RGN,RGN,RGN
LOC118419416,FDXACB1,FDXACB1,FDXACB1
LOC118419004,CCDC43,CCDC43,CCDC43
LOC118419414,WBP4,WBP4,WBP4
LOC118425599,NEK4,NEK4_LOC118425599,NEK4.2
LOC118419043,LARP1B,LARP1B,LARP1B
LOC118419066,RARS,RARS,RARS
LOC118419067,AKAP17A,AKAP17A,AKAP17A
LOC118419413,PGRMC2,PGRMC2,PGRMC2
LOC118419042,RNF150,RNF150,RNF150
LOC118419609,UNC50,UNC50,UNC50
LOC118419119,GUF1,GUF1,GUF1
LOC118419120,TLR2,TLR2_LOC118419120,TLR2.3
LOC118419412,HS2ST1_UST,HS2ST1_UST,HS2ST1_UST
LOC118419603,AGA,AGA,AGA
LOC118419462,Hypp3801,Hypp3801,Hypp3801
LOC118419796,CKAP2L,CKAP2L,CKAP2L
LOC118419411,C4orf33,C4orf33,C4orf33
LOC118419170,LIMA1,LIMA1_LOC118419170,LIMA1.2
LOC118419745,GRXCR1,GRXCR1,GRXCR1
LOC118419744,SLC35G2,SLC35G2_LOC118419744,SLC35G2.1
LOC118419456,TRIM3,TRIM3_LOC118419456,TRIM3.31
LOC118419409,TRIM71,TRIM71,TRIM71
LOC118419408,NUP98,NUP98,NUP98
LOC118419762,N4BP2,N4BP2,N4BP2
LOC118419764,PDS5B,PDS5B,PDS5B
LOC118419068,ATP7A,ATP7A,ATP7A
LOC118419407,ALG11,ALG11,ALG11
LOC118419406,ASIC5,ASIC5_LOC118419406,ASIC5.5
LOC118419159,CLCN7_ASIC5,CLCN7_ASIC5,CLCN7_ASIC5
LOC118419405,STEAP3,STEAP3_LOC118419405,STEAP3.1
LOC118419152,METTL7A,METTL7A,METTL7A
LOC118419153,METTL7A,METTL7A_LOC118419153,METTL7A.1
LOC118419151,CCDC22,CCDC22,CCDC22
LOC118419403,PRMT9,PRMT9,PRMT9
LOC118419525,TMEM184C,TMEM184C,TMEM184C
LOC118419498,SPG20,SPG20,SPG20
LOC118419499,OXSM,OXSM,OXSM
LOC118419926,INTS12,INTS12,INTS12
LOC118419402,UNC93A,UNC93A_LOC118419402,UNC93A.5
LOC118419079,FBXW7,FBXW7_LOC118419079,FBXW7.6
LOC118419638,DNAJA3,DNAJA3,DNAJA3
LOC118419105,WDR17,WDR17,WDR17
LOC118418895,PAN3,PAN3,PAN3
LOC118418897,TMEM237,TMEM237,TMEM237
LOC118418898,FBXO8,FBXO8,FBXO8
LOC118418899,GNG7,GNG7,GNG7
LOC118419398,GUCY1A2,GUCY1A2,GUCY1A2
LOC118419466,GUCY1A2,GUCY1A2_LOC118419466,GUCY1A2.1
LOC118419467,GUCY1B3,GUCY1B3_LOC118419467,GUCY1B3.7
LOC118419791,HAND2,Hand,HAND2
LOC118419057,AASDHPPT_VWA3A,AASDHPPT_VWA3A,AASDHPPT_VWA3A
LOC118419184,ZDHHC2,ZDHHC2,ZDHHC2
LOC118419182,MRPL44,MRPL44,MRPL44
LOC118419092,ETFDH,ETFDH,ETFDH
LOC118419093,VPS37A,VPS37A,VPS37A
LOC118419395,CNOT7,CNOT7,CNOT7
LOC118418951,SH3RF3,SH3RF3,SH3RF3
LOC118420364,COQ2,COQ2,COQ2
LOC118419804,GLRX2,GLRX2,GLRX2
LOC118419803,Hypp3817,Hypp3817,Hypp3817
LOC118419784,CA10,CA10,CA10
LOC118419392,ST8SIA4,ST8SIA4_LOC118419392,ST8SIA4.7
LOC118419768,ST8SIA4,ST8SIA4_LOC118419768,ST8SIA4.8
LOC118419767,Hypp3820,Hypp3820,Hypp3820
LOC118419121,UST,UST_LOC118419121,UST.3
LOC118419080,FAM160A1,FAM160A1,FAM160A1
LOC118420243,STEAP3,STEAP3_LOC118420243,STEAP3.2
LOC118419755,LRRC4B,LRRC4B_LOC118419755,LRRC4B.3
LOC118418864,F8,F8_LOC118418864,F8.1
LOC118419131,FGF2,FGF2,FGF2
LOC118419129,NSDHL,NSDHL,NSDHL
LOC118419130,CETN2,CETN2,CETN2
LOC118429014,HIST2H2AB,HIST2H2AB,HIST2H2AB
LOC118419497,PGK1,PGK1,PGK1
LOC118419386,SLC6A5,SLC6A5_LOC118419386,SLC6A5.7
LOC118419759,SLC6A9,SLC6A9,SLC6A9
LOC118419758,SLC6A5,SLC6A5_LOC118419758,SLC6A5.8
LOC118419385,SLC6A5,SLC6A5_LOC118419385,SLC6A5.9
LOC118419757,SLC6A5,SLC6A5_LOC118419757,SLC6A5.10
LOC118419879,Hypp3824,Hypp3824,Hypp3824
LOC118419000,TMEM56_ALG13,TMEM56_ALG13,TMEM56_ALG13
LOC118418867,SUPT20H,SUPT20H,SUPT20H
LOC118418868,LINGO2,LINGO2_LOC118418868,LINGO2.5
LOC118418869,Hypp3826,Hypp3826,Hypp3826
LOC118420206,DTX3L_USP15,DTX3L_USP15,DTX3L_USP15
LOC118410211,TPMT,TPMT_LOC118410211,TPMT.2
LOC118419810,CSTF2,CSTF2_LOC118419810,CSTF2.1
LOC118419476,SH3D19,SH3D19,SH3D19
LOC118419800,TMEM56,TMEM56_LOC118419800,TMEM56.11
LOC118419364,PHKA2,PHKA2,PHKA2
LOC118419532,RGPD8,RGPD8,RGPD8
LOC118419531,DYNC2H1,DYNC2H1,DYNC2H1
LOC118419361,MTUS2,MTUS2,MTUS2
LOC118419536,RNF207,RNF207,RNF207
LOC118419549,SMAD1,Smad1,SMAD1
LOC118419561,ALG5,ALG5,ALG5
LOC118419563,EXOSC9,EXOSC9_LOC118419563,EXOSC9.1
LOC118416612,Hypp3833,Hypp3833,Hypp3833
LOC118419539,PIBF1,PIBF1,PIBF1
LOC118419836,ALOX5,ALOX5_LOC118419836,ALOX5.8
LOC118419576,TBCK,TBCK,TBCK
LOC118419275,ELMOD2,ELMOD2,ELMOD2
LOC118419274,TMEM131,TMEM131,TMEM131
LOC118421070,METTL13,METTL13,METTL13
LOC118419737,RAB33B,RAB33B,RAB33B
LOC118419269,Hypp3837,Hypp3837,Hypp3837
LOC118418908,NAA15,NAA15,NAA15
LOC118419268,DDX11,DDX11,DDX11
LOC118418916,SFRP2,sFRP2_like,SFRP2.1
LOC118418824,RNF121,Rnf121,RNF121
LOC118418823,NUMA1,NUMA1,NUMA1
LOC118419085,HSPH1,HSPH1,HSPH1
LOC118420242,PLK4,PLK4,PLK4
LOC118419083,PCF11,PCF11_LOC118419083,PCF11.1
LOC118419087,RAB30,RAB30,RAB30
LOC118419084,DDIAS,DDIAS,DDIAS
LOC118419086,NARS2,NARS2,NARS2
LOC118420241,Hypp3838,Hypp3838,Hypp3838
LOC118419774,A1CF,A1CF,A1CF
LOC118419359,A1CF,A1CF_LOC118419359,A1CF.1
LOC118419483,Hypp3839,Hypp3839,Hypp3839
LOC118419389,TUBE1,TUBE1,TUBE1
LOC118419523,GAL3ST1,GAL3ST1_LOC118419523,GAL3ST1.19
LOC118419524,GTPBP8,GTPBP8,GTPBP8
LOC118418866,THOC2,THOC2,THOC2
LOC118419194,TTR,TTR,TTR
LOC118419193,ALKBH8,ALKBH8_LOC118419193,ALKBH8.1
LOC118419527,THEM6,THEM6,THEM6
LOC118419010,PGAP1,PGAP1,PGAP1
LOC118419011,ILK,ILK,ILK
LOC118417293,PNLIP,PNLIP_LOC118417293,PNLIP.5
LOC118419485,VAMP7,VAMP7_LOC118419485,VAMP7.1
LOC118419484,POLR2J,Polr2j,POLR2J.1
LOC118420300,KLF18,KLF18_LOC118420300,KLF18.2
LOC118419453,WDR49,WDR49,WDR49
LOC118420226,MMAA,MMAA,MMAA
LOC118419139,ADCK2,ADCK2,ADCK2
LOC118419611,RAB9B,RAB9B,RAB9B
LOC118420222,P4HA1,P4HA1_LOC118420222,P4HA1.1
LOC118420219,PARP14,PARP14_LOC118420219,PARP14.4
LOC118420218,DTX3L,DTX3L_LOC118420218,DTX3L.2
LOC118420216,DTX3L,DTX3L_LOC118420216,DTX3L.3
LOC118420196,PARP10_PARP14,PARP10_PARP14,PARP10_PARP14
LOC118419824,DTX3L,DTX3L_LOC118419824,DTX3L.4
LOC118419832,GSTZ1,GSTZ1_LOC118419832,GSTZ1.1
LOC118419847,PCYT2,PCYT2_LOC118419847,PCYT2.3
LOC118419840,TTC29,TTC29,TTC29
LOC118419825,RBM26,RBM26,RBM26
LOC118419863,SLC10A7,SLC10A7,SLC10A7
LOC118419829,RNF219,RNF219,RNF219
LOC118419845,POU4F3,Pou4f3,POU4F3
LOC118419844,SOX4,SOX4_LOC118419844,SOX4.1
LOC118419828,MGAM,MGAM_LOC118419828,MGAM.3
LOC118419831,MGAM,MGAM_LOC118419831,MGAM.4
LOC118419855,COMT,COMT_LOC118419855,COMT.3
LOC118419852,COMT,COMT_LOC118419852,COMT.4
LOC118419839,IK,IK,IK
LOC118419838,RBPJ,RBPJ_LOC118419838,RBPJ.1
LOC118419853,EPDR1,EPDR1_LOC118419853,EPDR1.4
LOC118419857,FGF20,FGF20_LOC118419857,FGF20.1
LOC118419856,COMMD6,COMMD6,COMMD6
LOC118419850,CLN5,CLN5,CLN5
LOC118419819,BRCA2,BRCA2,BRCA2
LOC118420177,GATB,GATB,GATB
LOC118419827,MGAM,MGAM_LOC118419827,MGAM.5
LOC118419860,Hypp3851,Hypp3851,Hypp3851
LOC118419765,GLRA3,GLRA3_LOC118419765,GLRA3.7
LOC118420298,TMEM56,TMEM56_LOC118420298,TMEM56.12
LOC118419882,CNBD2,CNBD2_LOC118419882,CNBD2.8
LOC118419807,Hypp3856,Hypp3856,Hypp3856
LOC118419656,GABRA6,GABRA6,GABRA6
LOC118419645,GRIA1,GRIA1_LOC118419645,GRIA1.3
LOC118419644,GRIA2,GRIA2_LOC118419644,GRIA2.3
LOC118419700,Hypp3859,Hypp3859,Hypp3859
LOC118419701,Hypp3860,Hypp3860,Hypp3860
LOC118419669,TNFSF10,TNFSF10_LOC118419669,TNFSF10.3
